Пользовалась приложением, но последнее обновление установить не удалось (андройд). Приложение висит, загрузки нет. Телефон работает нормально, с другими приложениями проблем нет. Заказываю только через сайт. Приложение удалено.|1|2023-11-05,18:09:04|ru|GooglePlay|NEUTRAL|"[-0.04544538,0.15566407,0.04217216,-0.0518114,-0.08868805,0.12612599,-0.16972317,0.16001765,0.03413833,0.10732568,0.0487127,-0.13798988,0.02690058,-0.09729078,0.0240081,0.07351854,0.00964616,0.05380655,0.03559523,-0.08600667,0.04307486,0.25642812,0.08893914,-0.01810127,0.01183892,0.13418664,0.12993976,0.11804997,-0.1822258,-0.00426606,0.02991933,-0.0035567,0.00839821,-0.12220227,0.18448934,-0.05976434,-0.07359788,0.0854087,0.04785199,0.01552582,-0.11052852,-0.01544463,0.0245434,0.21297939,-0.03135268,-0.04626961,-0.1640256,0.07546899,0.05775319,-0.00334614,0.16379473,-0.0241191,0.12191638,-0.00935883,-0.00415493,-0.14754896,-0.03524093,0.05020237,-0.01295282,0.0455859,0.07811948,0.05923799,0.07039728,-0.07024378,0.132152,-0.09627711,-0.02904584,0.19011152,0.13450484,0.06203724,-0.01262685,0.23022762,-0.05521706,-0.11665724,-0.13518664,-0.05867587,0.12177148,-0.15181595,0.1397796,0.07881755,0.02339096,0.0755937,0.10747455,0.31842437,0.05585328,-0.00792959,-0.01533642,-0.03870196,0.00396638,0.05201877,0.05227824,-0.08976874,-0.03387266,0.06085594,-0.01818516,0.07504779,-0.02075683,-0.05281833,0.14379725,-0.0442174 ]"
Что за ошибка постоянно?!|1|2023-11-05,16:37:59|ru|GooglePlay|NEGATIVE|"[-0.04533777,0.15596941,0.04215122,-0.05182987,-0.08859296,0.12696105,-0.17001918,0.1597861,0.03428061,0.10660392,0.0486533,-0.13829136,0.02681006,-0.09768629,0.02391747,0.07375385,0.00961631,0.0532708,0.03527584,-0.08552103,0.04315633,0.25589728,0.0891069,-0.01817991,0.01164141,0.13463408,0.1291467,0.11829711,-0.18286571,-0.00420432,0.02960823,-0.00331077,0.00818923,-0.12182032,0.18363412,-0.05959556,-0.07286336,0.08512907,0.04784589,0.01580509,-0.1101364,-0.01499594,0.02482197,0.21368992,-0.03102462,-0.04582232,-0.16373254,0.07537638,0.05793105,-0.00312726,0.16384813,-0.02422886,0.12217316,-0.00984184,-0.00389007,-0.14807421,-0.03521437,0.05015455,-0.01278975,0.04582132,0.07853112,0.05915858,0.0710344,-0.07025053,0.13232014,-0.09666905,-0.03038193,0.1900613,0.13407654,0.06200363,-0.01273828,0.22998253,-0.05595881,-0.11624919,-0.13517883,-0.05940051,0.12150393,-0.15271366,0.13995112,0.07893474,0.02330212,0.07528859,0.10760793,0.3181175,0.05606886,-0.00722891,-0.01545695,-0.03802237,0.0040602,0.05178242,0.05237258,-0.08935352,-0.03422725,0.06110129,-0.01871734,0.07447125,-0.02101355,-0.05376664,0.14361092,-0.04451308]"
Я устала. Вроде все нормально, как только выхожу из приложения все перестаёт работать. ,,Что то пошло не так,, Я уже и обновляла и что я только не делала. Я не хочу 50-тый раз устанавливать это приложение. Очень разочаровали...|1|2023-11-05,16:16:55|ru|GooglePlay|NEGATIVE|"[-0.04550888,0.15592176,0.04218407,-0.05171784,-0.08876261,0.12624636,-0.16981952,0.16003288,0.03407345,0.10712738,0.04864235,-0.13814326,0.02689759,-0.09750441,0.02415823,0.07351422,0.00978379,0.05383059,0.03528763,-0.08581645,0.04313951,0.25628734,0.08893239,-0.01823166,0.01169858,0.13421085,0.13004258,0.11802512,-0.18246876,-0.00436169,0.03010377,-0.00374224,0.00828918,-0.12228204,0.18417071,-0.06014362,-0.07376304,0.08531085,0.04790325,0.01552369,-0.10989247,-0.01525277,0.02442277,0.21284583,-0.03150219,-0.04614646,-0.16381073,0.07546534,0.05789185,-0.00349177,0.16386233,-0.02422768,0.12200933,-0.00961161,-0.00381932,-0.14763375,-0.03508148,0.04982537,-0.01309167,0.04558895,0.0784725,0.05908087,0.07030576,-0.07001463,0.13210733,-0.09615922,-0.02938975,0.19019152,0.13455065,0.0621792,-0.01279422,0.23019095,-0.05528662,-0.11638755,-0.13529643,-0.05887333,0.12180917,-0.15222861,0.13969542,0.07889786,0.02356249,0.07539058,0.10723715,0.31845945,0.05589115,-0.00804371,-0.01528929,-0.03850549,0.00413599,0.05204195,0.05229747,-0.08947489,-0.03374066,0.06108283,-0.01831709,0.07516493,-0.02092104,-0.0529944,0.14373651,-0.04407137]"
Постоянно какая-то ошибка и невозможно зайти в приложение... Каждый раз приходится удалять и заново качать|1|2023-11-05,13:42:31|ru|GooglePlay|NEGATIVE|"[-0.04535024,0.15590665,0.04214609,-0.05190657,-0.08881683,0.12641092,-0.16961326,0.15999548,0.03446049,0.10700602,0.04839393,-0.13825324,0.02706167,-0.09747943,0.02412934,0.07342378,0.00972142,0.05342336,0.03561216,-0.08600989,0.04308135,0.25631207,0.08916486,-0.01851975,0.01180915,0.13478585,0.12983301,0.11799438,-0.18206137,-0.00436294,0.02990433,-0.00377448,0.00834935,-0.12205902,0.18429796,-0.05970545,-0.07344554,0.08545289,0.04802879,0.01566436,-0.1099915,-0.0150186,0.02478427,0.21322963,-0.03152627,-0.04591162,-0.16363259,0.07565721,0.05784978,-0.00318594,0.16385816,-0.02416821,0.12205397,-0.00972973,-0.00405361,-0.14754598,-0.03495792,0.0498996,-0.01314335,0.045757,0.07842253,0.05937744,0.07064958,-0.07028738,0.1323808,-0.09616141,-0.02952547,0.19021006,0.13413472,0.06223373,-0.01271101,0.23016842,-0.05547278,-0.11657996,-0.13548662,-0.05888619,0.1217363,-0.15211384,0.13984619,0.07864118,0.02357925,0.07551519,0.10755413,0.31812218,0.05586072,-0.00799433,-0.01539938,-0.03842188,0.00389447,0.05140538,0.05228109,-0.08969807,-0.03419119,0.06102536,-0.01848853,0.07454649,-0.02084291,-0.05324408,0.14373595,-0.04432224]"
Перестало работать|1|2023-11-05,12:44:52|ru|GooglePlay|NEGATIVE|"[-0.04535791,0.15642919,0.04235276,-0.05138446,-0.08915497,0.12593184,-0.16947088,0.16036093,0.03421418,0.10703756,0.04813182,-0.13752502,0.02625487,-0.09789521,0.02444175,0.0729184,0.01024085,0.05349248,0.03614937,-0.0858041,0.04311912,0.2557916,0.08857639,-0.01885786,0.01179731,0.13431638,0.13039714,0.11831433,-0.18217811,-0.00441949,0.03019219,-0.00312776,0.0080752,-0.12254683,0.18502769,-0.06013172,-0.0739899,0.08523919,0.04794317,0.01518514,-0.10978971,-0.01568536,0.02460295,0.21245396,-0.03170786,-0.04588592,-0.16401675,0.07529041,0.05806284,-0.00341478,0.16349854,-0.02411431,0.12128373,-0.00983855,-0.00414991,-0.14770313,-0.03491505,0.05059779,-0.01321281,0.0450823,0.07833447,0.05901655,0.0707684,-0.07029469,0.13228141,-0.09610437,-0.02937914,0.18993908,0.13460687,0.06186392,-0.01364699,0.23068105,-0.05459581,-0.11643545,-0.13500333,-0.0584878,0.12184745,-0.1524562,0.13948947,0.07849189,0.02325511,0.07540365,0.10758519,0.3189128,0.05596668,-0.0084291,-0.01484902,-0.03882053,0.0043985,0.05224375,0.05244858,-0.08986972,-0.03382882,0.06089324,-0.01824847,0.07543389,-0.02053182,-0.05348569,0.1432662,-0.04336478]"
Не рабоооотает совсем!!!! Не открывает товары, пишет ошибка ошибка ошибка!!!|1|2023-11-05,12:32:10|ru|GooglePlay|NEGATIVE|"[-0.04558564,0.15566628,0.04246297,-0.05207545,-0.08875548,0.12678848,-0.17011867,0.15968291,0.03408822,0.10657492,0.04833604,-0.1381778,0.02667799,-0.09767591,0.02425074,0.0737075,0.0095897,0.05348157,0.03555627,-0.08548884,0.04362702,0.25620148,0.08920632,-0.01876574,0.01151261,0.13458589,0.12962537,0.1183897,-0.18242972,-0.00399859,0.02970436,-0.00344374,0.00812215,-0.12182099,0.18405849,-0.05930997,-0.07322681,0.08531339,0.04806565,0.01572102,-0.11023529,-0.01509634,0.02483943,0.21331234,-0.03141874,-0.04600213,-0.16346736,0.07573864,0.0578729,-0.00276225,0.16400976,-0.02412378,0.12193237,-0.00980048,-0.00332419,-0.1479871,-0.03541417,0.05032067,-0.01288119,0.04550479,0.0786387,0.05935372,0.07065573,-0.07005303,0.13205682,-0.0961884,-0.02939976,0.19018896,0.13428119,0.06213436,-0.01264721,0.22980012,-0.05567809,-0.11624338,-0.13524252,-0.0594405,0.12112052,-0.15231115,0.1398193,0.07892366,0.02328659,0.0755678,0.10768193,0.31829616,0.05609138,-0.00751742,-0.01528855,-0.0382867,0.00404284,0.05214356,0.05226199,-0.08976021,-0.03417717,0.06128754,-0.01828858,0.07439372,-0.02101052,-0.05367462,0.14368725,-0.04448719]"
"Почему я не могу зайти в приложение уже около недели? Постоянно высвечивается ""что-то пошло не так"". Исправьте эту ошибку, пожалуйста!"|2|2023-11-05,10:34:42|ru|GooglePlay|NEGATIVE|"[-0.04529783,0.15599254,0.04227956,-0.05168082,-0.08847208,0.12669595,-0.1699613,0.15995058,0.03384415,0.10754707,0.04812263,-0.13799244,0.02660415,-0.09782263,0.02404843,0.07355762,0.00987613,0.05329832,0.03513231,-0.08596344,0.04320918,0.2560055,0.0891904,-0.01822623,0.01169643,0.13456325,0.12995565,0.11796435,-0.18218675,-0.00414293,0.02997164,-0.0033664,0.00800558,-0.12217959,0.18441291,-0.05984572,-0.07357128,0.08519127,0.04782145,0.01539626,-0.10985349,-0.01509536,0.02449059,0.21326156,-0.03134214,-0.04591136,-0.1637259,0.07564349,0.05779953,-0.00330348,0.16372916,-0.02435958,0.1219907,-0.00972532,-0.00392343,-0.14757012,-0.03510739,0.04995963,-0.01324918,0.04569055,0.0786681,0.05916054,0.07067598,-0.07040521,0.13226154,-0.09629767,-0.02973203,0.19016466,0.13425598,0.06228951,-0.01271613,0.2300397,-0.05511123,-0.11651585,-0.13537571,-0.05889997,0.12190257,-0.15228213,0.13983531,0.07874138,0.02373763,0.07538458,0.1075013,0.31807655,0.05590355,-0.00794574,-0.0153677,-0.03857469,0.00388046,0.05193464,0.05238506,-0.08984094,-0.03399812,0.0609213,-0.01859193,0.07463685,-0.02095776,-0.05301864,0.1437259,-0.0444366 ]"
удобно|5|2023-11-05,10:00:08|ru|GooglePlay|POSITIVE|"[-0.0448266,0.15626119,0.04235505,-0.05171848,-0.08862551,0.12612979,-0.17032723,0.16001076,0.03465478,0.10739212,0.04899121,-0.13770828,0.0270397,-0.09734324,0.0240467,0.07292955,0.01057313,0.05375552,0.03578488,-0.08692123,0.04270412,0.2562812,0.08902242,-0.01897334,0.01285647,0.13401292,0.12984952,0.11767271,-0.18200397,-0.0042022,0.02999338,-0.00320306,0.0092349,-0.1221705,0.18521328,-0.0597734,-0.07393079,0.08568529,0.04851956,0.01569046,-0.10970539,-0.01529034,0.02484492,0.21171175,-0.03196621,-0.0457963,-0.1641934,0.07535758,0.05710865,-0.00369441,0.16427323,-0.02427708,0.12168163,-0.00978209,-0.00438559,-0.14695275,-0.03449944,0.0497942,-0.01212948,0.04532422,0.07867575,0.05946593,0.0711875,-0.07041562,0.13223152,-0.09655609,-0.02824185,0.19018221,0.13467683,0.06249692,-0.01279523,0.23034708,-0.05540022,-0.11608206,-0.13525346,-0.05853313,0.12188371,-0.152701,0.13930999,0.07935534,0.02339607,0.07567499,0.10741493,0.31817022,0.0557638,-0.00865098,-0.01586035,-0.03769621,0.00337423,0.05210253,0.05297846,-0.08974956,-0.03446738,0.0605912,-0.01806049,0.07521722,-0.02062635,-0.05292371,0.14344239,-0.04409347]"
Вы серьёзно? Попробуйте переустановить приложение? Да не работает ничего 10 раз установила, устроит? Или маловато? С ПК сайт также работает, тоесть НИКАК, уважаемые разработчики если вы хотите чтобы пошла массовая оценка в 1 звезду, и чтобы ваше приложение вовсе удалили с данного приложения, у вас скоро это получится, это НЕНОРМАЛЬНО, почти неделю так, никакие действия не помогают. Начните работать пожалуйста.|1|2023-11-05,09:52:14|ru|GooglePlay|NEGATIVE|"[-0.04601041,0.1558812,0.04188675,-0.0514196,-0.08868497,0.12629876,-0.17005211,0.16034989,0.03395894,0.10733534,0.04861873,-0.13794574,0.02648656,-0.0978826,0.02413153,0.07359056,0.00988998,0.05401893,0.03552319,-0.08595257,0.04319932,0.25671354,0.08876069,-0.01838756,0.011807,0.13414533,0.13010637,0.11877834,-0.18241854,-0.0043765,0.03042205,-0.00343326,0.00804785,-0.12234262,0.18431461,-0.06042144,-0.0737236,0.0849532,0.04756829,0.0156276,-0.10970413,-0.01582161,0.02502576,0.21244398,-0.03169211,-0.0465597,-0.1639225,0.07580864,0.05760606,-0.00350113,0.16380635,-0.02446098,0.12220237,-0.01032034,-0.00371782,-0.14797553,-0.03543783,0.05027814,-0.01325882,0.04537113,0.07853667,0.05903266,0.06980927,-0.06990779,0.13185376,-0.09571896,-0.02905994,0.1896872,0.1344914,0.06236508,-0.01244169,0.2298187,-0.05520891,-0.11599557,-0.1351977,-0.05892335,0.12175293,-0.15212674,0.13908108,0.0790411,0.02325642,0.07555458,0.10733584,0.3185449,0.05575509,-0.00767883,-0.01537877,-0.03855021,0.00357541,0.05179571,0.05265209,-0.09004973,-0.03397173,0.06131729,-0.01842351,0.07431616,-0.02078455,-0.05292243,0.14387366,-0.04386784]"
ТРЕТИЙ РАЗ ЗА ГОД ПРОПАДАЕТ СПИСОК ИЗБРАННОГО, ПРИЛОЖЕНИЕ ДНО! Я просто в какой-то момент захожу в приложение, а избранное пусто целиком или с сохранением пары товаров(от сотни и больше)! Поддержка послала на йух, ничего не знает. Помимо все часто глючит, не прогружается и вылетает. Поддержите, поставьте 1 звезду, чтобы приложение наконец доработали!!!!!|1|2023-11-05,09:31:32|ru|GooglePlay|NEGATIVE|"[-0.04595117,0.15570894,0.04185586,-0.05130195,-0.08879616,0.12647073,-0.1700937,0.16014652,0.033707,0.10762461,0.04888757,-0.13805753,0.02672722,-0.09813803,0.0239589,0.07366417,0.01008398,0.05400329,0.03573947,-0.08575212,0.04326756,0.25655192,0.08841578,-0.01825408,0.01184881,0.13411966,0.13002877,0.11879793,-0.1824044,-0.00428878,0.03046399,-0.00331624,0.00803642,-0.12249598,0.18394363,-0.06017753,-0.07359537,0.08507093,0.04771327,0.015651,-0.10994211,-0.01564477,0.02510017,0.2125754,-0.03170053,-0.04640754,-0.1639464,0.07594515,0.0575614,-0.00352478,0.16414991,-0.02440754,0.12215568,-0.01015701,-0.00388371,-0.14834191,-0.03562795,0.0500121,-0.01318064,0.04540901,0.07858673,0.05930928,0.06943284,-0.06976531,0.13184784,-0.09584703,-0.02898862,0.18969312,0.13442981,0.06222397,-0.01252922,0.22946118,-0.05526698,-0.11605603,-0.13545883,-0.05903664,0.12163713,-0.15189913,0.13902059,0.07884919,0.02323247,0.0757321,0.10722607,0.31858644,0.05579061,-0.00773365,-0.01544101,-0.03846,0.00361786,0.05173446,0.05257595,-0.09013059,-0.03393024,0.06127533,-0.01800517,0.07459467,-0.02100008,-0.05283332,0.14417614,-0.04391528]"
удобно, быстро|5|2023-11-05,09:24:42|ru|GooglePlay|POSITIVE|"[-0.04492657,0.156154,0.04209603,-0.05169803,-0.08855163,0.12659961,-0.17012179,0.1599881,0.03376674,0.10728037,0.04864061,-0.13749674,0.02662158,-0.09738253,0.02401434,0.07301771,0.01015891,0.05399266,0.03564018,-0.08653219,0.0429667,0.25610793,0.08901146,-0.01870671,0.01234375,0.13422212,0.12978423,0.11785001,-0.18207473,-0.00468313,0.03037034,-0.00340337,0.00925899,-0.12237372,0.18504356,-0.06008933,-0.07395875,0.08573241,0.0480458,0.01534844,-0.10943242,-0.01605905,0.02466612,0.21238898,-0.03198231,-0.04615704,-0.16420373,0.07553531,0.05702465,-0.00406065,0.16378608,-0.02445601,0.12207258,-0.01024094,-0.00429596,-0.14752263,-0.03484413,0.04980029,-0.01255688,0.04546329,0.07876226,0.05969753,0.07053946,-0.07023612,0.13222499,-0.09620455,-0.02851086,0.19003773,0.13489029,0.06275356,-0.0125649,0.23021984,-0.05574407,-0.11612833,-0.13497116,-0.0585224,0.12207048,-0.15228593,0.13904482,0.07947642,0.02297678,0.07548717,0.10712768,0.318678,0.05626805,-0.00888022,-0.01581957,-0.03847601,0.00391931,0.05212281,0.05254676,-0.08968374,-0.03376022,0.06007439,-0.01829322,0.07500498,-0.02074251,-0.05305858,0.14326555,-0.04370436]"
"Обновила до последней версии, приложение постоянно выдаёт ошибку и пишет ""что-то пошло не так""... Нельзя посмотреть описание товара..."|1|2023-11-04,23:54:09|ru|GooglePlay|NEGATIVE|"[-0.04523145,0.1555619,0.04221551,-0.05159904,-0.08882819,0.12667786,-0.1700393,0.15992087,0.03403485,0.10757979,0.04823161,-0.13831568,0.02691945,-0.09764605,0.02407308,0.07362535,0.01002861,0.05347433,0.03546084,-0.08593756,0.04336117,0.25624138,0.08899896,-0.0181806,0.01193615,0.13443503,0.12986514,0.11813994,-0.18230131,-0.00415732,0.02991711,-0.00356116,0.00798157,-0.12214223,0.18437879,-0.05943694,-0.07374439,0.08544934,0.04786523,0.01584608,-0.11012737,-0.01531219,0.02464697,0.21292356,-0.03128008,-0.04606943,-0.16344361,0.07537538,0.05776727,-0.00314719,0.16417599,-0.02405715,0.12182834,-0.00968854,-0.00403058,-0.14764003,-0.03531167,0.05002536,-0.01337241,0.04548792,0.07878764,0.05949875,0.07026849,-0.0701327,0.13245839,-0.09626482,-0.02936698,0.19022201,0.13423795,0.06220136,-0.01263282,0.23008612,-0.05514883,-0.11639538,-0.13555628,-0.05903592,0.12149003,-0.15211253,0.13972601,0.07866378,0.02366132,0.07562678,0.10752057,0.31797194,0.05588844,-0.00816217,-0.01517734,-0.0384544,0.00418596,0.05172795,0.05221149,-0.08995169,-0.03413779,0.06104241,-0.01818101,0.07463381,-0.0208437,-0.05319547,0.14386813,-0.04433777]"
"Здравствуйте,не сколько дней не могу зайти в приложение пишет ""что то пошло не так "". Как скоро устраните ошибку?"|3|2023-11-04,23:33:35|ru|GooglePlay|NEGATIVE|"[-0.0452309,0.15575747,0.04197552,-0.05162829,-0.08855145,0.1267943,-0.17026927,0.16001847,0.03357981,0.10753103,0.04808384,-0.13800922,0.0265433,-0.09782729,0.02379486,0.07378504,0.00989565,0.05363906,0.03537723,-0.0858584,0.04335462,0.25612384,0.0893503,-0.01840134,0.01180662,0.13447243,0.13010941,0.11803152,-0.18216643,-0.00422083,0.02995965,-0.00330314,0.0081095,-0.12224969,0.18455812,-0.05971317,-0.0736257,0.08517884,0.04781524,0.01575061,-0.10992419,-0.01528415,0.02470804,0.21291415,-0.0313998,-0.04597753,-0.16360387,0.07541291,0.05741152,-0.00329475,0.16400173,-0.02431288,0.12202827,-0.00985851,-0.00377768,-0.14747469,-0.03536991,0.05008131,-0.01313338,0.04566002,0.07882053,0.05953128,0.07029369,-0.07038365,0.13232677,-0.09606857,-0.02961322,0.19019051,0.1341442,0.0625632,-0.01277794,0.22994195,-0.05506542,-0.11600401,-0.13562132,-0.05914746,0.12163998,-0.15214887,0.13952585,0.07896608,0.0236412,0.07532729,0.10753115,0.31824225,0.05598525,-0.00814245,-0.01538526,-0.03855204,0.00380816,0.05198304,0.05238503,-0.0899939,-0.0343182,0.06060616,-0.01843906,0.07416391,-0.02083226,-0.05320975,0.14373326,-0.04439102]"
"""Что-то пошло не так"" достало, удаляю приложение."|1|2023-11-04,21:08:58|ru|GooglePlay|NEGATIVE|"[-0.04489484,0.15562892,0.04264085,-0.05222527,-0.08895452,0.1261622,-0.17004919,0.15961768,0.03472441,0.10749336,0.04815342,-0.13780859,0.02690906,-0.09731148,0.02367724,0.07313744,0.00960324,0.05313259,0.03554874,-0.08560438,0.04324717,0.2560035,0.08907004,-0.01844183,0.01214129,0.13477647,0.13000698,0.1173553,-0.18185848,-0.00411036,0.02959678,-0.00337287,0.00813525,-0.12209332,0.18463264,-0.05988203,-0.0735254,0.08542898,0.04785601,0.01513122,-0.11039137,-0.01484667,0.02453732,0.2133171,-0.0309518,-0.04542503,-0.16347238,0.07593984,0.05768394,-0.0031915,0.16406262,-0.02403248,0.12221254,-0.00916336,-0.00450972,-0.14677736,-0.03521455,0.05030438,-0.01344513,0.04559689,0.07828642,0.05958855,0.07125151,-0.07069692,0.13243282,-0.09656896,-0.02932702,0.19034217,0.13426916,0.06173785,-0.01278584,0.23056503,-0.05508219,-0.11646386,-0.1358024,-0.05859342,0.12202984,-0.15212506,0.14025699,0.07874581,0.02366329,0.07562994,0.10784614,0.31793937,0.0555755,-0.00837743,-0.01530139,-0.038881,0.00409513,0.05176749,0.05219378,-0.08989254,-0.03407782,0.06033809,-0.01809088,0.07478979,-0.02098951,-0.05265811,0.14399463,-0.04421346]"
